178.393,178.991,179.588,180.186,180.783,181.38,181.978,182.575,183.173,183.77,184.367,184.964,185.562,186.159,186.756,187.353,187.95,188.547,189.144,189.741,190.338,190.935,191.532,192.129,192.726,193.322,193.919,194.516,195.113,195.709,196.306,196.902,197.499,198.096,198.692,199.289,199.885,200.481,201.078,201.674,202.271,202.867,203.463,204.059,204.655,205.252,205.848,206.444,207.04,207.636,208.232,208.828,209.424,210.02,210.616,211.212,211.807,212.403,212.999,213.595,214.19,214.786,215.382,215.977,216.573,217.168,217.764,218.359,218.955,219.55,220.145,220.741,221.336,221.931,222.526,223.122,223.717,224.312,224.907,225.502,226.097,226.692,227.287,227.882,228.477,229.072,229.667,230.262,230.856,231.451,232.046,232.64,233.235,233.83,234.424,235.019,235.613,236.208,236.802,237.397,237.991,238.586,239.18,239.774,240.368,240.963,241.557,242.151,242.745,243.339,243.933,244.527,245.121,245.715,246.309,246.903,247.497,248.091,248.685,249.278,249.872,250.466,251.06,251.653,252.247,252.84,253.434,254.027,254.621,255.214,255.808,256.401,256.994,257.588,258.181,258.774,259.367,259.961,260.554,261.147,261.74,262.333,262.926,263.519,264.112,264.705,265.298,265.891,266.483,267.076,267.669,268.262,268.854,269.447,270.04,270.632,271.225,271.817,272.41,273.002,273.595,274.187,274.779,275.372,275.964,276.556,277.148,277.741,278.333,278.925,279.517,280.109,280.701,281.293,281.885,282.477,283.069,283.66,284.252,284.844,285.436,286.028,286.619,287.211,287.802,288.394,288.986,289.577,290.169,290.76,291.351,291.943,292.534,293.125,293.717,294.308,294.899,295.49,296.081,296.673,297.264,297.855,298.446,299.037,299.628,300.218,300.809,301.4,301.991,302.582,303.172,303.763,304.354,304.944,305.535,306.126,306.716,307.307,307.897,308.487,309.078,309.668,310.259,310.849,311.439,312.029,312.62,313.21,313.8,314.39,314.98,315.57,316.16,316.75,317.34,317.93,318.519,319.109,319.699,320.289,320.878,321.468,322.058,322.647,323.237,323.826,324.416,325.005,325.595,326.184,326.774,327.363,327.952,328.542,329.131,329.72,330.309,330.898,331.487,332.076,332.665,333.254,333.843,334.432,335.021,335.61,336.199,336.787,337.376,337.965,338.554,339.142,339.731,340.319,340.908,341.496,342.085,342.673,343.262,343.85,344.438,345.027,345.615,346.203,346.791,347.379,347.967,348.556,349.144,349.732,350.32,350.908,351.495,352.083,352.671,353.259,353.847,354.434,355.022,355.61,356.197,356.785,357.372,357.96,358.547,359.135,359.722,360.31,360.897,361.484,362.072,362.659,363.246,363.833,364.42,365.007,365.594,366.181,366.768,367.355,367.942,368.529,369.116,369.703,370.29,370.876,371.463,372.05,372.636,373.223,373.809,374.396,374.982,375.569,376.155,376.742,377.328,377.914,378.501,379.087,379.673,380.259,380.845,381.431,382.017,382.603,383.189,383.775,384.361,384.947,385.533,386.119,386.705,387.29,387.876,388.462,389.047,389.633,390.219,390.804,391.39,391.975,392.56,393.146,393.731,394.316,394.902,395.487,396.072,396.657,397.242,397.827,398.413,398.998,399.583,400.167,400.752,401.337,401.922,402.507,403.092,403.676,404.261,404.846,405.43,406.015,406.599,407.184,407.768,408.353,408.937,409.522,410.106,410.69,411.274,411.859,412.443,413.027,413.611,414.195,414.779,415.363,415.947,416.531,417.115,417.699,418.283,418.866,419.45,420.034,420.618,421.201,421.785,422.368,422.952,423.535,424.119,424.702,425.286,425.869,426.452,427.036,427.619,428.202,428.785,429.368,429.951,430.534,431.117,431.7,432.283,432.866,433.449,434.032,434.615,435.197,435.78,436.363,436.945,437.528,438.111,438.693,439.276,439.858,440.44,441.023,441.605,442.188,442.77,443.352,443.934,444.516,445.098,445.681,446.263,446.845,447.427,448.009,448.59,449.172,449.754,450.336,450.918,451.499,452.081,452.663,453.244,453.826,454.407,454.989,455.57,456.152,456.733,457.314,457.896,458.477,459.058,459.639,460.221,460.802,461.383,461.964,462.545,463.126,463.707,464.288,464.868,465.449,466.03,466.611,467.191,467.772,468.353,468.933,469.514,470.094,470.675,471.255,471.836,472.416,472.996,473.577,474.157,474.737,475.317,475.897,476.477,477.058,477.638,478.218,478.797,479.377,479.957,480.537,481.117,481.697,482.276,482.856,483.436,484.015,484.595,485.174,485.754,486.333,486.913,487.492,488.071,488.651,489.23,489.809,490.388,490.968,491.547,492.126,492.705,493.284,493.863,494.442,495.02,495.599,496.178,496.757,497.336,497.914,498.493,499.072,499.65,500.229,500.807,501.386,501.964,502.542,503.121,503.699,504.277,504.856,505.434,506.012,506.59,507.168,507.746,508.324,508.902,509.48,510.058,510.636,511.213,511.791,512.369,512.947,513.524,514.102,514.679,515.257,515.834,516.412,516.989,517.567,518.144,518.721,519.299,519.876,520.453,521.03,521.607,522.184,522.761,523.338,523.915,524.492,525.069,525.646,526.223,526.799,527.376,527.953,528.529,529.106,529.683,530.259,530.836,531.412,531.988,532.565,533.141,533.717,534.294,534.87,535.446,536.022,536.598,537.174,537.75,538.326,538.902,539.478,540.054,540.63,541.206,541.781,542.357,542.933,543.508,544.084,544.659,545.235,545.81,546.386,546.961,547.536,548.112,548.687,549.262,549.837,550.413,550.988,551.563,552.138,552.713,553.288,553.863,554.437,555.012,555.587,556.162,556.737,557.311,557.886,558.46,559.035,559.609,560.184,560.758,561.333,561.907,562.481,563.056,563.63,564.204,564.778,565.352,565.926,566.5,567.074,567.648,568.222,568.796,569.37,569.944,570.518,571.091,571.665,572.239,572.812,573.386,573.959,574.533,575.106,575.68,576.253,576.826,577.399,577.973,578.546,579.119,579.692,580.265,580.838,581.411,581.984,582.557,583.13,583.703,584.276,584.848,585.421,585.994,586.566,587.139,587.711,588.284,588.856,589.429,590.001,590.574,591.146,591.718,592.29,592.863,593.435,594.007,594.579,595.151,595.723,596.295,596.867,597.439,598.01,598.582,599.154,599.726,600.297,600.869,601.44,602.012,602.584,603.155,603.726,604.298,604.869,605.44,606.012,606.583,607.154,607.725,608.296,608.867,609.438,610.009,610.58,611.151,611.722,612.293,612.863,613.434,614.005,614.575,615.146,615.717,616.287,616.858,617.428,617.998,618.569,619.139,619.709,620.28,620.85,621.42,621.99,622.56,623.13,623.7,624.27,624.84,625.41,625.98,626.549,627.119,627.689,628.258,628.828,629.398,629.967,630.537,631.106,631.675,632.245,632.814,633.383,633.953,634.522,635.091,635.66,636.229,636.798,637.367,637.936,638.505,639.074,639.643,640.211,640.78,641.349,641.917,642.486,643.055,643.623,644.192,644.76,645.329,645.897,646.465,647.033,647.602,648.17,648.738,649.306,649.874,650.442,651.01,651.578,652.146,652.714,653.282,653.85,654.417,654.985,655.553,656.12,656.688,657.255,657.823,658.39,658.958,659.525,660.092,660.66,661.227,661.794,662.361,662.928,663.495,664.062,664.629,665.196,665.763,666.33,666.897,667.464,668.03,668.597,669.164,669.73,670.297,670.863,671.43,671.996,672.563,673.129,673.695,674.262,674.828,675.394,675.96,676.526,677.092,677.658,678.224,678.79,679.356,679.922,680.488,681.053,681.619,682.185,682.75,683.316,683.881,684.447,685.012,685.578,686.143,686.708,687.274,687.839,688.404,688.969,689.534,690.1,690.665,691.23,691.794,692.359,692.924,693.489,694.054,694.619,695.183,695.748,696.312,696.877,697.442,698.006,698.57,699.135,699.699,700.263,700.828,701.392,701.956,702.52,703.084,703.648,704.212,704.776,705.34,705.904,706.468,707.032,707.595,708.159,708.723,709.286,709.85,710.413,710.977,711.54,712.104,712.667,713.23,713.794,714.357,714.92,715.483,716.046,716.609,717.172,717.735,718.298,718.861,719.424,719.987,720.55,721.112,721.675,722.237,722.8,723.363,723.925,724.487,725.05,725.612,726.175,726.737,727.299,727.861,728.423,728.985,729.547,730.109,730.671,731.233,731.795,732.357,732.919,733.481,734.042,734.604,735.166,735.727,736.289,736.85,737.412,737.973,738.534,739.096,739.657,740.218,740.779,741.34,741.901,742.463,743.024,743.584,744.145,744.706,745.267,745.828,746.389,746.949,747.51,748.071,748.631,749.192,749.752,750.312,750.873,751.433,751.993,752.554,753.114,753.674,754.234,754.794,755.354,755.914,756.474,757.034,757.594,758.154,758.714,759.273,759.833,760.393,760.952,761.512,762.071,762.631,763.19,763.749,764.309,764.868,765.427,765.986,766.546,767.105,767.664,768.223,768.782,769.341,769.899,770.458,771.017,771.576,772.134,772.693,773.252,773.81,774.369,774.927,775.486,776.044,776.602,777.161,777.719,778.277,778.835,779.393,779.952,780.51,781.068,781.625,782.183,782.741,783.299,783.857,784.414,784.972,785.53,786.087,786.645,787.202,787.76,788.317,788.875,789.432,789.989,790.546,791.103,791.661,792.218,792.775,793.332,793.889,794.446,795.002,795.559,796.116,796.673,797.229,797.786,798.343,798.899,799.456,800.012,800.568,801.125,801.681,802.237,802.794,803.35,803.906,804.462,805.018,805.574,806.13,806.686,807.242,807.798,808.353,808.909,809.465,810.02,810.576,811.131,811.687,812.242,812.798,813.353,813.908,814.464,815.019,815.574,816.129,816.684,817.239,817.794,818.349,818.904,819.459,820.014,820.569,821.123,821.678,822.233,822.787,823.342,823.896,824.451,825.005,825.559,826.114,826.668,827.222,827.776,828.331,828.885,829.439,829.993,830.547,831.1,831.654,832.208,832.762,833.316,833.869,834.423,834.976,835.53,836.083,836.637,837.19,837.744,838.297,838.85,839.403,839.956,840.51,841.063,841.616,842.169,842.722,843.274,843.827,844.38,844.933,845.485,846.038,846.591,847.143,847.696,848.248,848.801,849.353,849.905,850.458,851.01,851.562,852.114,852.666,853.218,853.77,854.322,854.874,855.426,855.978,856.53,857.081,857.633,858.185,858.736,859.288,859.839,860.391,860.942,861.493,862.045,862.596,863.147,863.698,864.249,864.8,865.351,865.902,866.453,867.004,867.555,868.106,868.656,869.207,869.758,870.308,870.859,871.409,871.96,872.51,873.061,873.611,874.161,874.711,875.262,875.812,876.362,876.912,877.462,878.012,878.562,879.111,879.661,880.211,880.761,881.31,881.86,882.41,882.959,883.509,884.058,884.607,885.157,885.706,886.255,886.804,887.353,887.903,888.452,889.001,889.549,890.098,890.647,891.196,891.745,892.294,892.842,893.391,893.939,894.488,895.036,895.585,896.133,896.681,897.23,897.778,898.326,898.874,899.422,899.97,900.518,901.066,901.614,902.162,902.71,903.258,903.805,904.353,904.901,905.448,905.996,906.543,907.091,907.638,908.185,908.733,909.28,909.827,910.374,910.921,911.468,912.015,912.562,913.109,913.656,914.203,914.749,915.296,915.843,916.389,916.936,917.482,918.029,918.575,919.122,919.668,920.214,920.761,921.307,921.853,922.399,922.945,923.491,924.037,924.583,925.129,925.674,926.22,926.766,927.311,927.857,928.403,928.948,929.494,930.039,930.584,931.13,931.675,932.22,932.765,933.31,933.855,934.4,934.945,935.49,936.035,936.58,937.125,937.669,938.214,938.759,939.303,939.848,940.392,940.937,941.481,942.025,942.57,943.114,943.658,944.202,944.746,945.29,945.834,946.378,946.922,947.466,948.01,948.554,949.097,949.641,950.185,950.728,951.272,951.815,952.359,952.902,953.445,953.989,954.532,955.075,955.618,956.161,956.704,957.247,957.79,958.333,958.876,959.418,959.961,960.504,961.046,961.589,962.132,962.674,963.216,963.759,964.301,964.843,965.386,965.928,966.47,967.012,967.554,968.096,968.638,969.18,969.722,970.264,970.805,971.347,971.889,972.43,972.972,973.513,974.055,974.596,975.137,975.679,976.22,976.761,977.302,977.843,978.384,978.925,979.466,980.007,980.548,981.089,981.63,982.17,982.711,983.252,983.792,984.333,984.873,985.414,985.954,986.494,987.034,987.575,988.115,988.655,989.195,989.735,990.275,990.815,991.355,991.895,992.434,992.974,993.514,994.053,994.593,995.132,995.672,996.211,996.751,997.29,997.829,998.368,998.907,999.447,999.986,1000.525,1001.064,1001.602,1002.141,1002.68,1003.219,1003.758,1004.296,1004.835,1005.373,1005.912,1006.45,1006.989,1007.527,1008.065,1008.604,1009.142,1009.68,1010.218,1010.756,1011.294,1011.832,1012.37,1012.908,1013.446,1013.984,1014.521,1015.059,1015.596,1016.134,1016.672,1017.209,1017.746,1018.284,1018.821,1019.358,1019.895,1020.433,1020.97,1021.507,1022.044,1022.581,1023.118,1023.654,1024.191,1024.728,1025.265,1025.801,1026.338,1026.874,1027.411,1027.947,1028.484,1029.02,1029.556,1030.093,1030.629,1031.165,1031.701,1032.237,1032.773,1033.309,1033.845,1034.381,1034.916,1035.452,1035.988,1036.523,1037.059,1037.595,1038.13,1038.665,1039.201,1039.736,1040.271,1040.807,1041.342,1041.877,1042.412,1042.947,1043.482,1044.017,1044.552,1045.087,1045.621,1046.156,1046.691,1047.225,1047.76,1048.294,1048.829,1049.363,1049.898,1050.432,1050.966,1051.5,1052.034,1052.568,1053.103,1053.637,1054.17,1054.704,1055.238,1055.772,1056.306,1056.839,1057.373,1057.907,1058.44,1058.974,1059.507,1060.04,1060.574,1061.107,1061.64,1062.173,1062.706,1063.24,1063.773,1064.306,1064.838,1065.371,1065.904,1066.437,1066.97,1067.502,1068.035,1068.567,1069.1,1069.632,1070.165,1070.697,1071.229,1071.762,1072.294,1072.826,1073.358,1073.89,1074.422,1074.954,1075.486,1076.018,1076.549,1077.081,1077.613,1078.144,1078.676,1079.207,1079.739,1080.27,1080.802,1081.333,1081.864,1082.395,1082.927,1083.458,1083.989,1084.52,1085.051,1085.581,1086.112,1086.643,1087.174,1087.705,1088.235,1088.766,1089.296,1089.827,1090.357,1090.887,1091.418,1091.948,1092.478,1093.008,1093.539,1094.069,1094.599,1095.129,1095.658,1096.188,1096.718,1097.248,1097.777,1098.307,1098.837,1099.366,1099.896,1100.425,silver,polymer,NaBH4,polymer type
